variable,var_type,bin,count,bads,goods,dist_bad,dist_good,woe,iv_component,iv_total
rat_ventas_spasivo,num,bin_1,5338,188,5150,0.20346320346320346,0.3102409638554217,-0.42186412812488233,0.04504570679099075,0.0604143379513265
rat_ventas_spasivo,num,bin_5,12186,736,11450,0.7965367965367965,0.6897590361445783,0.14393101244944093,0.015368631160335778,0.0604143379513265
rat_sal_tpas_ventas,num,bin_1,1505,210,1295,0.22727272727272727,0.07801204819277109,1.069287459286781,0.15960257230482588,0.1859629017550687
rat_sal_tpas_ventas,num,bin_2,16019,714,15305,0.7727272727272727,0.9219879518072289,-0.17660598633697813,0.026360329450242824,0.1859629017550687
rat_sal_net_ventas,num,bin_1,1502,18,1484,0.01948051948051948,0.08939759036144579,-1.5236787631282107,0.10653115608139722,0.1459395089277215
rat_sal_net_ventas,num,bin_2,4505,185,4320,0.2002164502164502,0.26024096385542167,-0.26220895345688067,0.015738964903032965,0.1459395089277215
rat_sal_net_ventas,num,bin_5,11517,721,10796,0.7803030303030303,0.6503614457831325,0.18215406585000435,0.02366938794329137,0.1459395089277215
rat_tpas_tact,num,bin_1,2187,334,1853,0.36147186147186144,0.11162650602409639,1.1750256693942909,0.29357470603006464,0.5484501022814253
rat_tpas_tact,num,bin_2,1863,179,1684,0.1937229437229437,0.10144578313253012,0.6469045137414333,0.05969451170118166,0.5484501022814253
rat_tpas_tact,num,bin_3,13474,411,13063,0.4448051948051948,0.7869277108433735,-0.5704999682873783,0.195180884550179,0.5484501022814253
rat_ventas_limite,num,bin_1,8010,492,7518,0.5324675324675324,0.4528915662650602,0.1618691950711352,0.012880897596202034,0.0253885063752522
rat_ventas_limite,num,bin_6,9514,432,9082,0.4675324675324675,0.5471084337349398,-0.15717822071083576,0.012507608779050192,0.0253885063752522
rat_sal_tpas_limi,num,bin_1,2186,334,1852,0.36147186147186144,0.11156626506024096,1.175565480473526,0.2937803925186497,0.5457528900657578
rat_sal_tpas_limi,num,bin_2,1864,178,1686,0.19264069264069264,0.10156626506024097,0.6401153144332348,0.05829813584748769,0.5457528900657578
rat_sal_tpas_limi,num,bin_3,13474,412,13062,0.4458874458874459,0.7868674698795181,-0.5679932784101256,0.19367436169962035,0.5457528900657578
rat_ventas_tot_sal,num,bin_1,8009,497,7512,0.5378787878787878,0.4525301204819277,0.17277890791148023,0.014746449544529654,0.0292113609009053
rat_ventas_tot_sal,num,bin_6,9515,427,9088,0.4621212121212121,0.5474698795180722,-0.16948022502935756,0.01446491135637565,0.0292113609009053
rat_spasivo_sneto,num,bin_1,3789,346,3443,0.37445887445887444,0.20740963855421687,0.5907862144221508,0.09869038570222548,0.1382291764675384
rat_spasivo_sneto,num,bin_2,13735,578,13157,0.6255411255411255,0.7925903614457831,-0.23668944399051026,0.03953879076531299,0.1382291764675384
rat_spasivo_sactivo,num,bin_1,2187,334,1853,0.36147186147186144,0.11162650602409639,1.1750256693942909,0.29357470603006464,0.5484501022814253
rat_spasivo_sactivo,num,bin_2,1863,179,1684,0.1937229437229437,0.10144578313253012,0.6469045137414333,0.05969451170118166,0.5484501022814253
rat_spasivo_sactivo,num,bin_3,13474,411,13063,0.4448051948051948,0.7869277108433735,-0.5704999682873783,0.195180884550179,0.5484501022814253
rat_prompas_sact,num,bin_1,2025,367,1658,0.3971861471861472,0.09987951807228916,1.3804404150622804,0.4104140864947016,0.7098732377145243
rat_prompas_sact,num,bin_2,2025,170,1855,0.18398268398268397,0.11174698795180722,0.49860436471167674,0.03601703332898109,0.7098732377145243
rat_prompas_sact,num,bin_3,2024,91,1933,0.09848484848484848,0.11644578313253012,-0.16752306998853053,0.003008870912042995,0.7098732377145243
rat_prompas_sact,num,bin_4,11450,296,11154,0.3203463203463203,0.6719277108433735,-0.7407480999224884,0.2604332469787986,0.7098732377145243
antiguedad_pasivo,num,bin_1,2102,56,2046,0.06060606060606061,0.12325301204819276,-0.709844353073472,0.044469584718465516,0.0487932560665528
antiguedad_pasivo,num,bin_2,15422,868,14554,0.9393939393939394,0.8767469879518073,0.0690164684562689,0.004323671348087324,0.0487932560665528
antiguedad_activo,num,bin_1,2523,60,2463,0.06493506493506493,0.1483734939759036,-0.8263449331954867,0.06894892307168819,0.0767477393687244
antiguedad_activo,num,bin_2,15001,864,14137,0.935064935064935,0.8516265060240964,0.09346791863997342,0.007798816297036302,0.0767477393687244
dur_canreal,num,bin_1,4412,112,4300,0.12121212121212122,0.25903614457831325,-0.7594255276836088,0.10466708167234842,0.1281787163265306
dur_canreal,num,bin_3,13112,812,12300,0.8787878787878788,0.7409638554216867,0.17059170150411948,0.023511634654182222,0.1281787163265306
tasaoperacion_pond,num,bin_1,6327,451,5876,0.4880952380952381,0.35397590361445785,0.3212817049118607,0.043090088443629174,0.074299417257048
tasaoperacion_pond,num,bin_4,11197,473,10724,0.5119047619047619,0.6460240963855421,-0.23269820816096662,0.031209328813418917,0.074299417257048
saldo_dispuesto,num,bin_1,4381,78,4303,0.08441558441558442,0.25921686746987954,-1.1219130034460576,0.1961118324776687,0.2470554843675328
saldo_dispuesto,num,bin_3,10952,665,10287,0.7196969696969697,0.6196987951807229,0.1495967022277746,0.014959397136428014,0.2470554843675328
saldo_dispuesto,num,bin_8,2191,181,2010,0.1958874458874459,0.1210843373493976,0.4810529329156547,0.03598425475343618,0.2470554843675328
saldo_debe,num,bin_1,2025,34,1991,0.0367965367965368,0.11993975903614458,-1.1815858767450844,0.09824085714539836,0.1057465541057744
saldo_debe,num,bin_2,15499,890,14609,0.9632034632034632,0.8800602409638554,0.09027430929662182,0.00750569696037612,0.1057465541057744
rat_dispon_lim,num,bin_1,10952,738,10214,0.7987012987012987,0.6153012048192771,0.2608751200958338,0.047844521517059584,0.3338332506721955
rat_dispon_lim,num,bin_2,2191,119,2072,0.12878787878787878,0.12481927710843374,0.031299792435106034,0.00012421640882424309,0.3338332506721955
rat_dispon_lim,num,bin_3,2190,50,2140,0.05411255411255411,0.12891566265060242,-0.8680921998848007,0.06493599504901587,0.3338332506721955
rat_dispon_lim,num,bin_4,2191,17,2174,0.0183982683982684,0.13096385542168676,-1.9626648209219881,0.22092851769729585,0.3338332506721955
rat_dispu_lim,num,bin_1,2191,17,2174,0.0183982683982684,0.13096385542168676,-1.9626648209219881,0.22092851769729585,0.3338332506721956
rat_dispu_lim,num,bin_2,2190,50,2140,0.05411255411255411,0.12891566265060242,-0.8680921998848007,0.06493599504901587,0.3338332506721956
rat_dispu_lim,num,bin_3,2191,119,2072,0.12878787878787878,0.12481927710843374,0.031299792435106034,0.00012421640882424309,0.3338332506721956
rat_dispu_lim,num,bin_4,10952,738,10214,0.7987012987012987,0.6153012048192771,0.2608751200958338,0.047844521517059584,0.3338332506721956
rat_disp_dispon,num,bin_1,2644,32,2612,0.03463203463203463,0.15734939759036146,-1.5136896848936447,0.18575600646736878,0.2024402832641342
rat_disp_dispon,num,bin_4,14880,892,13988,0.9653679653679653,0.8426506024096385,0.1359569370996934,0.01668427679676548,0.2024402832641342
rat_sdebe_shaber,num,bin_1,10547,305,10242,0.3300865800865801,0.6169879518072289,-0.6254945127121334,0.17945523370084987,0.382838897052126
rat_sdebe_shaber,num,bin_7,3516,232,3284,0.2510822510822511,0.1978313253012048,0.2383658037969415,0.012693199726730367,0.382838897052126
rat_sdebe_shaber,num,bin_9,3461,387,3074,0.41883116883116883,0.18518072289156626,0.8161356716341912,0.19069046362454584,0.382838897052126
rat_sact_snet,num,bin_1,6074,548,5526,0.5930735930735931,0.3328915662650602,0.5775016841676042,0.15025555867206847,0.2788688035452215
rat_sact_snet,num,bin_3,11450,376,11074,0.4069264069264069,0.6671084337349398,-0.4943202512900676,0.12861324487315307,0.2788688035452215
rat_snet_ventas,num,bin_1,1502,18,1484,0.01948051948051948,0.08939759036144579,-1.5236787631282107,0.10653115608139722,0.1459395089277215
rat_snet_ventas,num,bin_2,4505,185,4320,0.2002164502164502,0.26024096385542167,-0.26220895345688067,0.015738964903032965,0.1459395089277215
rat_snet_ventas,num,bin_5,11517,721,10796,0.7803030303030303,0.6503614457831325,0.18215406585000435,0.02366938794329137,0.1459395089277215
rat_spas_ventas,num,bin_1,1505,210,1295,0.22727272727272727,0.07801204819277109,1.069287459286781,0.15960257230482588,0.1859629017550687
rat_spas_ventas,num,bin_2,16019,714,15305,0.7727272727272727,0.9219879518072289,-0.17660598633697813,0.026360329450242824,0.1859629017550687
rat_svivo_sact,num,bin_1,15333,819,14514,0.8863636363636364,0.8743373493975903,0.013661006717937539,0.0001642911870349993,0.0013741041794212
rat_svivo_sact,num,bin_3,2191,105,2086,0.11363636363636363,0.12566265060240964,-0.10059738270024393,0.0012098129923862853,0.0013741041794212
rat_svivo_spas,num,bin_1,14051,536,13515,0.5800865800865801,0.814156626506024,-0.3389753949367955,0.07934398642790508,0.2701448519687658
rat_svivo_spas,num,bin_9,3473,388,3085,0.4199134199134199,0.1858433734939759,0.8151443059867357,0.1908008655408607,0.2701448519687658
rat_inven_sact,num,bin_1,1592,383,1209,0.4145021645021645,0.07283132530120481,1.7389320412688039,0.59414236985375,0.7511992365022864
rat_inven_sact,num,bin_5,15932,541,15391,0.5854978354978355,0.9271686746987952,-0.45967302043052205,0.15705686664853633,0.7511992365022864
rat_ven_sact,num,bin_1,16396,580,15816,0.6277056277056277,0.9527710843373494,-0.4173033586070373,0.1356509068195477,0.8068065791332771
rat_ven_sact,num,bin_2,1128,344,784,0.3722943722943723,0.047228915662650604,2.064678539725941,0.6711556723137294,0.8068065791332771
rat_ven_spas,num,bin_1,13562,417,13145,0.4512987012987013,0.7918674698795181,-0.5622646126622297,0.19148976675094548,0.5216300369971958
rat_ven_spas,num,bin_2,3962,507,3455,0.5487012987012987,0.20813253012048194,0.9693791700923632,0.33014027024625026,0.5216300369971958
peorcalificacion_cat,num,bin_1,15281,594,14687,0.6428571428571429,0.8847590361445783,-0.319392805688267,0.07726172439837775,0.3508795170860893
peorcalificacion_cat,num,bin_2,2243,330,1913,0.35714285714285715,0.1152409638554217,1.1311105877232235,0.2736177926877116,0.3508795170860893
saldo_activo_6m,num,bin_1,1966,34,1932,0.0367965367965368,0.1163855421686747,-1.1515045874533514,0.09164710479686622,0.0985111659425197
saldo_activo_6m,num,bin_2,15558,890,14668,0.9632034632034632,0.8836144578313253,0.08624383623791933,0.00686406114565354,0.0985111659425197
saldo_pasivo_6m,num,bin_1,1833,261,1572,0.2824675324675325,0.0946987951807229,1.092862337036492,0.20520538105365385,0.337580360408682
saldo_pasivo_6m,num,bin_2,1799,154,1645,0.16666666666666666,0.09909638554216868,0.5199028419171072,0.03512998118576437,0.337580360408682
saldo_pasivo_6m,num,bin_3,13892,509,13383,0.5508658008658008,0.8062048192771084,-0.3808466045429013,0.09724499816926385,0.337580360408682
saldo_neto_6m,num,bin_1,1816,17,1799,0.0183982683982684,0.10837349397590361,-1.7733269871913664,0.1595554956954514,0.1682055634241943
saldo_neto_6m,num,bin_2,15708,907,14801,0.9816017316017316,0.8916265060240964,0.09613832778089826,0.008650067728742949,0.1682055634241943
patrimonio_neto_6m,num,bin_1,2895,188,2707,0.20346320346320346,0.1630722891566265,0.22129157591859844,0.008938169079695479,0.0109360803597287
patrimonio_neto_6m,num,bin_3,14629,736,13893,0.7965367965367965,0.8369277108433735,-0.04946437371703498,0.001997911280033256,0.0109360803597287
utilidad_neta_6m,num,bin_1,5162,352,4810,0.38095238095238093,0.2897590361445783,0.2736247152012406,0.024952753001283523,0.037484733900518
utilidad_neta_6m,num,bin_7,12362,572,11790,0.6190476190476191,0.7102409638554217,-0.1374220994486682,0.01253198089923454,0.037484733900518
rat_tpas_ventas_6m,num,bin_1,1356,182,1174,0.19696969696969696,0.07072289156626506,1.024280589391704,0.129312152247447,0.1477460202811598
rat_tpas_ventas_6m,num,bin_2,16168,742,15426,0.803030303030303,0.9292771084337349,-0.14601453062361366,0.018433868033712806,0.1477460202811598
rat_salnet_ven_6m,num,bin_1,1356,11,1345,0.011904761904761904,0.08102409638554217,-1.9178081165346186,0.13255762067671154,0.1375700985602903
rat_salnet_ven_6m,num,bin_2,16168,913,15255,0.9880952380952381,0.9189759036144578,0.07251918614714888,0.005012477883578755,0.1375700985602903
rat_tpas_sact_6m,num,bin_1,1832,261,1571,0.2824675324675325,0.09463855421686747,1.0934986717700228,0.2053907382370227,0.4280565234678061
rat_tpas_sact_6m,num,bin_2,1728,165,1563,0.17857142857142858,0.09415662650602409,0.6400290461820546,0.05402792524956777,0.4280565234678061
rat_tpas_sact_6m,num,bin_3,3560,192,3368,0.2077922077922078,0.20289156626506025,0.023866899368514573,0.00011696311816959437,0.4280565234678061
rat_tpas_sact_6m,num,bin_5,10404,306,10098,0.33116883116883117,0.6083132530120482,-0.6080616587635298,0.168520896863046,0.4280565234678061
rat_ventas_limite_6m,num,bin_1,8674,532,8142,0.5757575757575758,0.49048192771084337,0.16029826298167069,0.013669538256527508,0.0292886494495355
rat_ventas_limite_6m,num,bin_7,8850,392,8458,0.42424242424242425,0.5095180722891566,-0.18316027553902084,0.015619111193008055,0.0292886494495355
rat_sal_tpas_limi_6m,num,bin_1,1823,261,1562,0.2824675324675325,0.09409638554216868,1.0992439796260127,0.20706584919295326,0.2575058161555946
rat_sal_tpas_limi_6m,num,bin_2,12703,558,12145,0.6038961038961039,0.7316265060240964,-0.1918679763520114,0.024507373774926563,0.2575058161555946
rat_sal_tpas_limi_6m,num,bin_9,2998,105,2893,0.11363636363636363,0.17427710843373495,-0.4276430521156614,0.025932593187714785,0.2575058161555946
rat_ventas_tsal_6m,num,bin_1,2820,203,2617,0.2196969696969697,0.15765060240963855,0.331867979214592,0.020591202529252953,0.0253385280016968
rat_ventas_tsal_6m,num,bin_3,14704,721,13983,0.7803030303030303,0.8423493975903614,-0.07651254505295117,0.00474732547244388,0.0253385280016968
saldo_haber_6m,num,bin_1,1829,256,1573,0.27705627705627706,0.09475903614457831,1.0728834441242352,0.19558369168368878,0.3331815349954697
saldo_haber_6m,num,bin_2,1803,159,1644,0.17207792207792208,0.09903614457831325,0.5524625293070567,0.04035284514251716,0.3331815349954697
saldo_haber_6m,num,bin_3,13892,509,13383,0.5508658008658008,0.8062048192771084,-0.3808466045429013,0.09724499816926385,0.3331815349954697
spasivohabe_prom_6m,num,bin_1,1816,269,1547,0.2911255411255411,0.09319277108433735,1.1390844317317235,0.2254621368834705,0.2742033680182157
spasivohabe_prom_6m,num,bin_2,15708,655,15053,0.7088744588744589,0.9068072289156627,-0.24625144752230155,0.04874123113474528,0.2742033680182157
rat_prompas_sact_6m,num,bin_1,1780,283,1497,0.30627705627705626,0.09018072289156627,1.2226744159265597,0.2642154582059751,0.4891854102862362
rat_prompas_sact_6m,num,bin_2,1780,161,1619,0.17424242424242425,0.0975301204819277,0.5802863140097784,0.044515099988377,0.4891854102862362
rat_prompas_sact_6m,num,bin_3,7120,307,6813,0.33225108225108224,0.410421686746988,-0.21129418048352067,0.01651699381486382,0.4891854102862362
rat_prompas_sact_6m,num,bin_7,6844,173,6671,0.18722943722943722,0.40186746987951805,-0.7637875555087861,0.16393785827702026,0.4891854102862362
rat_spas_sact_6m,num,bin_1,1832,261,1571,0.2824675324675325,0.09463855421686747,1.0934986717700228,0.2053907382370227,0.4280565234678061
rat_spas_sact_6m,num,bin_2,1728,165,1563,0.17857142857142858,0.09415662650602409,0.6400290461820546,0.05402792524956777,0.4280565234678061
rat_spas_sact_6m,num,bin_3,3560,192,3368,0.2077922077922078,0.20289156626506025,0.023866899368514573,0.00011696311816959437,0.4280565234678061
rat_spas_sact_6m,num,bin_5,10404,306,10098,0.33116883116883117,0.6083132530120482,-0.6080616587635298,0.168520896863046,0.4280565234678061
rat_spasivo_sneto_6m,num,bin_1,14511,819,13692,0.8863636363636364,0.8248192771084337,0.0719629869059439,0.004428915919216854,0.031066212278149
rat_spasivo_sneto_6m,num,bin_8,3013,105,2908,0.11363636363636363,0.17518072289156628,-0.43281458579293636,0.0266372963589322,0.031066212278149
saldispopera_6m,num,bin_1,9826,686,9140,0.7424242424242424,0.5506024096385542,0.29890786598063995,0.057337054686465216,0.1641039582932577
saldispopera_6m,num,bin_2,7698,238,7460,0.25757575757575757,0.4493975903614458,-0.5565941168233813,0.10676690360679246,0.1641039582932577
limite_6m,num,bin_1,1744,127,1617,0.13744588744588745,0.09740963855421687,0.3443051295844349,0.013784685862721326,0.0156011674103769
limite_6m,num,bin_2,15780,797,14983,0.8625541125541125,0.9025903614457831,-0.04537092254997868,0.0018164815476556552,0.0156011674103769
saldo_dispuesto_6m,num,bin_1,1966,35,1931,0.03787878787878788,0.11632530120481928,-1.1219993182361503,0.0880169344698103,0.0946889230561306
saldo_dispuesto_6m,num,bin_2,15558,889,14669,0.9621212121212122,0.8836746987951807,0.08505143572909227,0.006671988586320346,0.0946889230561306
total_saldo_6m,num,bin_1,15722,876,14846,0.948051948051948,0.8943373493975904,0.05832624596184969,0.0031329708928561064,0.0412707258689794
total_saldo_6m,num,bin_9,1802,48,1754,0.05194805194805195,0.10566265060240963,-0.7100072593212868,0.03813775497612338,0.0412707258689794
rat_dispon_lim_6m,num,bin_1,9826,694,9132,0.7510822510822511,0.5501204819277108,0.311377855560069,0.06257504472889838,0.258691202994838
rat_dispon_lim_6m,num,bin_2,1978,106,1872,0.11471861471861472,0.11277108433734939,0.017122339777480216,3.334627691499053e-05,0.258691202994838
rat_dispon_lim_6m,num,bin_3,1952,54,1898,0.05844155844155844,0.11433734939759037,-0.6711260299026485,0.03751312027259007,0.258691202994838
rat_dispon_lim_6m,num,bin_4,3768,70,3698,0.07575757575757576,0.2227710843373494,-1.0786062671947607,0.15856969171643456,0.258691202994838
rat_dispu_lim_6m,num,bin_1,3934,76,3858,0.08225108225108226,0.23240963855421687,-1.038724950476393,0.15597343895958019,0.1828019132121683
rat_dispu_lim_6m,num,bin_3,13590,848,12742,0.9177489177489178,0.7675903614457832,0.17866763581841988,0.026828474252588143,0.1828019132121683
rat_disp_disponi_6m,num,bin_1,2511,31,2480,0.03354978354978355,0.1493975903614458,-1.493580731970931,0.1730280520949895,0.1878200761256541
rat_disp_disponi_6m,num,bin_4,15013,893,14120,0.9664502164502164,0.8506024096385543,0.1276849725322163,0.014792024030664586,0.1878200761256541
rat_sdebe_shaber_6m,num,bin_1,9575,354,9221,0.38311688311688313,0.5554819277108434,-0.37149595470241625,0.0640329167987578,0.1205150211577012
rat_sdebe_shaber_6m,num,bin_7,7949,570,7379,0.6168831168831169,0.44451807228915663,0.32768885647317963,0.056482104358943463,0.1205150211577012
rat_sact_snet_6m,num,bin_1,5442,465,4977,0.5032467532467533,0.29981927710843376,0.5179007294317525,0.1053552382784961,0.2065740808533303
rat_sact_snet_6m,num,bin_3,3627,186,3441,0.2012987012987013,0.20728915662650602,-0.02932482938132864,0.0001756690804043441,0.2065740808533303
rat_sact_snet_6m,num,bin_5,8455,273,8182,0.29545454545454547,0.49289156626506025,-0.5117742006014337,0.10104317349442984,0.2065740808533303
rat_snet_ventas_6m,num,bin_1,1356,11,1345,0.011904761904761904,0.08102409638554217,-1.9178081165346186,0.13255762067671154,0.1375700985602903
rat_snet_ventas_6m,num,bin_2,16168,913,15255,0.9880952380952381,0.9189759036144578,0.07251918614714888,0.005012477883578755,0.1375700985602903
rat_spas_ventas_6m,num,bin_1,1356,182,1174,0.19696969696969696,0.07072289156626506,1.024280589391704,0.129312152247447,0.1477460202811598
rat_spas_ventas_6m,num,bin_2,16168,742,15426,0.803030303030303,0.9292771084337349,-0.14601453062361366,0.018433868033712806,0.1477460202811598
rat_svivo_sact_6m,num,bin_1,13504,767,12737,0.8300865800865801,0.767289156626506,0.07866628148044726,0.004940039790157032,0.0569299322338386
rat_svivo_sact_6m,num,bin_3,1930,105,1825,0.11363636363636363,0.10993975903614457,0.033070986843882065,0.0001222503621008785,0.0569299322338386
rat_svivo_sact_6m,num,bin_4,2090,52,2038,0.05627705627705628,0.1227710843373494,-0.7800345924982923,0.051867642081580755,0.0569299322338386
rat_svivo_spas_6m,num,bin_1,9569,348,9221,0.37662337662337664,0.5554819277108434,-0.3885903880617164,0.06950271377523502,0.1299855493738036
rat_svivo_spas_6m,num,bin_7,7955,576,7379,0.6233766233766234,0.44451807228915663,0.33816015634047497,0.06048283559856858,0.1299855493738036
saldo_debe_6m,num,bin_1,1816,33,1783,0.03571428571428571,0.10740963855421687,-1.1010991536937098,0.0789436923358201,0.0844828667619786
saldo_debe_6m,num,bin_2,15708,891,14817,0.9642857142857143,0.8925903614457832,0.07725988096502519,0.005539174426158558,0.0844828667619786
saldo_vivo_6m,num,bin_1,1966,34,1932,0.0367965367965368,0.1163855421686747,-1.1515045874533514,0.09164710479686622,0.0985111659425197
saldo_vivo_6m,num,bin_2,15558,890,14668,0.9632034632034632,0.8836144578313253,0.08624383623791933,0.00686406114565354,0.0985111659425197
rat_inven_sact_6m,num,bin_1,910,171,739,0.18506493506493507,0.04451807228915663,1.4248115382574087,0.2002527917488098,0.2226148396871961
rat_inven_sact_6m,num,bin_3,16614,753,15861,0.814935064935065,0.9554819277108434,-0.15910741440071588,0.02236204793838633,0.2226148396871961
rat_ven_sact_6m,num,bin_1,15434,872,14562,0.9437229437229437,0.8772289156626506,0.07306465165727373,0.0048583629975143035,0.056726005079095
rat_ven_sact_6m,num,bin_3,2090,52,2038,0.05627705627705628,0.1227710843373494,-0.7800345924982923,0.051867642081580755,0.056726005079095
rat_ven_spas_6m,num,bin_1,12373,492,11881,0.5324675324675324,0.715722891566265,-0.2957711452630289,0.05420164743621976,0.145374725273454
rat_ven_spas_6m,num,bin_2,5151,432,4719,0.4675324675324675,0.28427710843373494,0.4975192992206733,0.09117307783723427,0.145374725273454
rat_solvencia_6m,num,bin_1,6805,456,6349,0.4935064935064935,0.38246987951807226,0.25488611304688663,0.02830169094539625,0.0503109624163243
rat_solvencia_6m,num,bin_9,10719,468,10251,0.5064935064935064,0.6175301204819277,-0.19821634216280434,0.02200927147092813,0.0503109624163243
rat_liquidez_6m,num,bin_1,4143,267,3876,0.288961038961039,0.23349397590361445,0.2131355880925431,0.011822005104510347,0.015988431943466
rat_liquidez_6m,num,bin_6,13381,657,12724,0.711038961038961,0.7665060240963856,-0.07511533168147388,0.004166426838955672,0.015988431943466
rat_pasivo_activo_6m,num,bin_1,862,42,820,0.045454545454545456,0.04939759036144578,-0.08318881927197994,0.00032801725014143214,0.0003443389495012
rat_pasivo_activo_6m,num,bin_2,16662,882,15780,0.9545454545454546,0.9506024096385542,0.004139364309876624,1.632169935986406e-05,0.0003443389495012
rat_pas_patrinet_6m,num,bin_1,860,39,821,0.04220779220779221,0.0494578313253012,-0.15851556061983127,0.001149244015227645,0.0012043321808505
rat_pas_patrinet_6m,num,bin_2,16664,885,15779,0.9577922077922078,0.9505421686746988,0.0075983266752108584,5.508816562289074e-05,0.0012043321808505
rent_patrimonio_6m,num,bin_1,4299,334,3965,0.36147186147186144,0.23885542168674698,0.4143257616107025,0.050803149799960395,0.0723416569077533
rent_patrimonio_6m,num,bin_6,13225,590,12635,0.6385281385281385,0.761144578313253,-0.17565758021957908,0.021538507107792936,0.0723416569077533
rent_activos_6m,num,bin_1,4303,326,3977,0.3528138528138528,0.23957831325301204,0.38706023886196744,0.043828974990082786,0.0620869793013813
rent_activos_6m,num,bin_6,13221,598,12623,0.6471861471861472,0.760421686746988,-0.16123916909927952,0.018258004311298558,0.0620869793013813
rat_ebit_activos_6m,num,bin_1,4303,326,3977,0.3528138528138528,0.23957831325301204,0.38706023886196744,0.043828974990082786,0.0620869793013813
rat_ebit_activos_6m,num,bin_6,13221,598,12623,0.6471861471861472,0.760421686746988,-0.16123916909927952,0.018258004311298558,0.0620869793013813
margen_operativo_6m,num,bin_1,848,39,809,0.04220779220779221,0.048734939759036144,-0.14379136822589475,0.0009385474770056641,0.0009831808380686
margen_operativo_6m,num,bin_2,16676,885,15791,0.9577922077922078,0.9512650602409638,0.0068381112442368,4.4633361062953954e-05,0.0009831808380686
roa_6m,num,bin_1,4302,323,3979,0.3495670995670996,0.2396987951807229,0.3773124154986784,0.041454675314767826,0.058602539571968
roa_6m,num,bin_6,13222,601,12621,0.6504329004329005,0.7603012048192771,-0.1560765350204725,0.017147864257200243,0.058602539571968
productividad_6m,num,bin_1,1690,126,1564,0.13636363636363635,0.09421686746987952,0.369725888549172,0.015582751578720848,0.0175909652286275
productividad_6m,num,bin_3,15834,798,15036,0.8636363636363636,0.9057831325301204,-0.047648104531309333,0.00200821364990666,0.0175909652286275
margen_neto_6m,num,bin_1,4236,304,3932,0.329004329004329,0.23686746987951807,0.3285701228421151,0.03027341912092579,0.0421285791276525
margen_neto_6m,num,bin_6,13288,620,12668,0.670995670995671,0.7631325301204819,-0.12866902691644258,0.011855160006726765,0.0421285791276525
margen_bruto_6m,num,bin_1,847,32,815,0.03463203463203463,0.04909638554216868,-0.34900630773818586,0.005048149704975352,0.0052665127209204
margen_bruto_6m,num,bin_2,16677,892,15785,0.9653679653679653,0.9509036144578313,0.015096634290867751,0.00021836301594507285,0.0052665127209204
margen_ebit_6m,num,bin_1,4235,309,3926,0.3344155844155844,0.23650602409638555,0.3464108047642894,0.033916929584291405,0.0473540140829118
margen_ebit_6m,num,bin_6,13289,615,12674,0.6655844155844156,0.7634939759036145,-0.13723975937399396,0.013437084498620397,0.0473540140829118
roa2_6m,num,bin_1,5162,379,4783,0.4101731601731602,0.2881325301204819,0.35315886410508,0.04309973028407216,0.0660510273049692
roa2_6m,num,bin_7,12362,545,11817,0.5898268398268398,0.7118674698795181,-0.18806275427282118,0.022951297020897113,0.0660510273049692
rot_cap_trabajo_6m,num,bin_1,3437,284,3153,0.30735930735930733,0.18993975903614457,0.48131048131909554,0.056515259319692264,0.0749028356598743
rot_cap_trabajo_6m,num,bin_5,14087,640,13447,0.6926406926406926,0.8100602409638554,-0.156597232767202,0.018387576340182052,0.0749028356598743
rot_act_tot_6m,num,bin_1,4304,330,3974,0.35714285714285715,0.23939759036144578,0.40001013405171415,0.047099299949187205,0.0669026687679957
rot_act_tot_6m,num,bin_6,13220,594,12626,0.6428571428571429,0.7606024096385542,-0.16818823686197548,0.019803368818808495,0.0669026687679957
rot_activos_fijos_6m,num,bin_1,11177,641,10536,0.6937229437229437,0.6346987951807229,0.08892211620050347,0.005248552195307138,0.0156505034358512
rot_activos_fijos_6m,num,bin_9,6347,283,6064,0.30627705627705626,0.3653012048192771,-0.17623212697601953,0.010401951240544098,0.0156505034358512
cob_int_6m,num,bin_1,4585,299,4286,0.3235930735930736,0.25819277108433736,0.2257803000601145,0.014766099924444729,0.0208021916126332
cob_int_6m,num,bin_9,12939,625,12314,0.6764069264069265,0.7418072289156626,-0.09229455303180338,0.006036091688188535,0.0208021916126332
cob_int_fin_6m,num,bin_1,575,23,552,0.024891774891774892,0.03325301204819277,-0.28960792764499504,0.002421480565418512,0.0024934846142927
cob_int_fin_6m,num,bin_2,16949,901,16048,0.9751082251082251,0.9667469879518072,0.008611650109571519,7.200404887421966e-05,0.0024934846142927
cobertura_deuda_6m,num,bin_1,2128,165,1963,0.17857142857142858,0.11825301204819277,0.41216218232706997,0.024860970188730066,0.0291351433403052
cobertura_deuda_6m,num,bin_4,15396,759,14637,0.8214285714285714,0.8817469879518073,-0.07086016838536663,0.004274173151575175,0.0291351433403052
cob_deuda_tot_6m,num,bin_1,3405,246,3159,0.2662337662337662,0.19030120481927712,0.3357666378332279,0.025495620848208094,0.0329728387801015
cob_deuda_tot_6m,num,bin_5,14119,678,13441,0.7337662337662337,0.8096987951807229,-0.09847182542780233,0.007477217931893452,0.0329728387801015
captrab_ventas_6m,num,bin_1,6774,454,6320,0.49134199134199136,0.38072289156626504,0.25506861360339544,0.028215460417850183,0.0499827485544952
